@relation 'IM_auto-status_intelligibility-weka.filters.unsupervised.attribute.Remove-R105-118,121-weka.filters.unsupervised.attribute.Remove-R106-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 10-weka.filters.unsupervised.attribute.Remove-R3'

@attribute timeSinceLastOMsg numeric
@attribute log(lastOMsg) numeric
@attribute KBCountFeature(60) numeric
@attribute log(KBCountFeature(60)) numeric
@attribute KBCountFeature(30) numeric
@attribute log(KBCountFeature(30)) numeric
@attribute Focus {'out of focus','in focus'}
@attribute UserInputCountFeature(120) numeric
@attribute log(UserInputCountFeature(120)) numeric
@attribute _future_respondedWithin(60) {0,1}

@data
6,0.845098,98,1.995635,50,1.70757,'out of focus',4153,3.618466,1
30,1.491362,137,2.139879,0,0,'out of focus',4355,3.639088,1
33,1.531479,112,2.053078,0,0,'out of focus',4965,3.696007,1
42,1.633468,79,1.90309,0,0,'out of focus',6190,3.791761,1
46,1.672098,79,1.90309,0,0,'out of focus',6880,3.837652,1
49,1.69897,69,1.845098,0,0,'out of focus',6857,3.836197,1
8,0.954243,54,1.740363,54,1.740363,'out of focus',6730,3.82808,1
114,2.060698,0,0,0,0,'out of focus',7426,3.870813,0
118,2.075547,0,0,0,0,'out of focus',7817,3.893096,0
121,2.08636,0,0,0,0,'out of focus',8321,3.920228,0
133,2.127105,0,0,0,0,'out of focus',8842,3.9466,1
142,2.155336,0,0,0,0,'out of focus',8708,3.939968,1
150,2.178977,0,0,0,0,'out of focus',9925,3.996774,1
19,1.30103,208,2.320146,85,1.934498,'out of focus',6584,3.818556,0
21,1.342423,208,2.320146,69,1.845098,'out of focus',6543,3.815843,0
34,1.544068,176,2.247973,0,0,'out of focus',7101,3.851381,1
46,1.672098,111,2.049218,0,0,'out of focus',9312,3.96909,1
125,2.100371,0,0,0,0,'out of focus',8369,3.922725,0
1606,3.206016,0,0,0,0,'in focus',9361,3.971369,1
10,1.041393,98,1.995635,98,1.995635,'out of focus',4965,3.696007,1
4,0.69897,131,2.120574,131,2.120574,'out of focus',4122,3.615213,1
5,0.778151,139,2.146128,139,2.146128,'out of focus',3912,3.59251,1
3,0.60206,162,2.212188,162,2.212188,'out of focus',3472,3.540705,1
5,0.778151,179,2.255273,138,2.143015,'out of focus',2729,3.436163,1
17,1.255273,179,2.255273,55,1.748188,'out of focus',2520,3.401573,1
33,1.531479,186,2.271842,43,1.643453,'out of focus',2307,3.363236,1
5,0.778151,160,2.206826,46,1.672098,'out of focus',2386,3.377852,1
6,0.845098,104,2.021189,90,1.959041,'out of focus',1845,3.266232,1
12,1.113943,114,2.060698,94,1.977724,'out of focus',1725,3.237041,1
6,0.845098,171,2.235528,125,2.100371,'out of focus',1598,3.203848,1
5,0.778151,175,2.245513,96,1.986772,'out of focus',1535,3.186391,1
13,1.146128,175,2.245513,85,1.934498,'out of focus',1519,3.181844,1
14,1.176091,174,2.243038,85,1.934498,'out of focus',1519,3.181844,1
5,0.778151,209,2.322219,84,1.929419,'out of focus',1534,3.186108,1
7,0.90309,223,2.350248,138,2.143015,'out of focus',1552,3.191171,1
4,0.69897,245,2.390935,170,2.232996,'out of focus',1541,3.188084,1
5,0.778151,238,2.378398,166,2.222716,'out of focus',1540,3.187803,1
2,0.477121,238,2.378398,151,2.181844,'out of focus',1411,3.149835,1
1,0.30103,234,2.371068,146,2.167317,'out of focus',1331,3.124504,1
11,1.079181,135,2.133539,95,1.982271,'out of focus',6873,3.83721,1
22,1.361728,159,2.20412,84,1.929419,'out of focus',6872,3.837146,1
8,0.954243,198,2.298853,103,2.017033,'out of focus',6434,3.808549,1
6,0.845098,207,2.318063,123,2.093422,'out of focus',6412,3.807061,1
26,1.431364,127,2.10721,48,1.690196,'out of focus',3510,3.545431,1
34,1.544068,98,1.995635,14,1.176091,'out of focus',3526,3.547405,1
25,1.414973,116,2.068186,55,1.748188,'out of focus',9860,3.993921,1
29,1.477121,116,2.068186,28,1.462398,'out of focus',10080,4.003504,1
51,1.716003,77,1.892095,0,0,'out of focus',11152,4.047392,1
55,1.748188,55,1.748188,0,0,'out of focus',10564,4.02387,1
26,1.431364,258,2.4133,158,2.201397,'out of focus',8641,3.936614,0
32,1.518514,382,2.583199,254,2.40654,'out of focus',9122,3.960138,0
10,1.041393,144,2.161368,144,2.161368,'out of focus',10778,4.032578,1
3,0.60206,165,2.220108,165,2.220108,'out of focus',9995,3.999826,1
2,0.477121,177,2.25042,149,2.176091,'out of focus',9350,3.970858,1
1,0.30103,189,2.278754,94,1.977724,'out of focus',9092,3.958707,1
2,0.477121,189,2.278754,85,1.934498,'out of focus',9107,3.959423,1
0,0,193,2.287802,81,1.913814,'out of focus',9111,3.959614,1
1,0.30103,193,2.287802,75,1.880814,'out of focus',8937,3.95124,1
1,0.30103,198,2.298853,80,1.908485,'out of focus',8410,3.924848,1
5,0.778151,198,2.298853,76,1.886491,'out of focus',7847,3.894759,1
16635,4.221049,0,0,0,0,'in focus',64,1.812913,0
16636,4.221075,0,0,0,0,'in focus',64,1.812913,1
12,1.113943,83,1.924279,83,1.924279,'out of focus',408,2.611723,0
11,1.079181,222,2.348305,86,1.939519,'out of focus',1244,3.095169,0
3,0.60206,246,2.392697,113,2.056905,'out of focus',1156,3.063333,0
10,1.041393,34,1.544068,34,1.544068,'out of focus',673,2.82866,1
17,1.255273,54,1.740363,20,1.322219,'out of focus',328,2.517196,1
5,0.778151,60,1.78533,22,1.361728,'out of focus',350,2.545307,1
7,0.90309,55,1.748188,26,1.431364,'out of focus',354,2.550228,1
1,0.30103,110,2.045323,90,1.959041,'out of focus',420,2.624282,1
2,0.477121,148,2.173186,128,2.11059,'out of focus',458,2.661813,1
3,0.60206,35,1.556303,35,1.556303,'out of focus',387,2.588832,1
11,1.079181,300,2.478567,188,2.276462,'out of focus',632,2.801404,1
2,0.477121,287,2.459392,168,2.227887,'out of focus',653,2.815578,1
14,1.176091,264,2.423246,90,1.959041,'out of focus',521,2.717671,1
10822,4.034348,0,0,0,0,'in focus',33,1.531479,1
6,0.845098,189,2.278754,132,2.123852,'out of focus',316,2.501059,1
11,1.079181,189,2.278754,126,2.103804,'out of focus',316,2.501059,1
6,0.845098,152,2.184691,28,1.462398,'out of focus',322,2.509203,1
8,0.954243,138,2.143015,9,1,'out of focus',322,2.509203,1
18,1.278754,154,2.190332,34,1.544068,'out of focus',406,2.609594,1
24,1.39794,154,2.190332,33,1.531479,'out of focus',376,2.576341,1
8,0.954243,101,2.0086,29,1.477121,'out of focus',303,2.482874,1
12,1.113943,71,1.857333,29,1.477121,'out of focus',303,2.482874,1
4,0.69897,282,2.451786,166,2.222716,'out of focus',390,2.592177,1
51,1.716003,61,1.792392,0,0,'out of focus',292,2.466868,1
57,1.763428,19,1.30103,0,0,'out of focus',249,2.39794,1
58,1.770852,11,1.079181,0,0,'out of focus',245,2.390935,1
63,1.80618,0,0,0,0,'out of focus',245,2.390935,1
70,1.851258,0,0,0,0,'out of focus',245,2.390935,1
22,1.361728,133,2.127105,32,1.518514,'out of focus',154,2.190332,1
27,1.447158,145,2.164353,24,1.39794,'out of focus',166,2.222716,1
30,1.491362,153,2.187521,40,1.612784,'out of focus',202,2.307496,1
23,1.380211,158,2.201397,90,1.959041,'out of focus',325,2.513218,1
1,0.30103,163,2.214844,88,1.94939,'out of focus',330,2.519828,1
4,0.69897,252,2.403121,166,2.222716,'out of focus',443,2.647383,1
12,1.113943,281,2.450249,114,2.060698,'out of focus',427,2.631444,1
0,0,183,2.264818,21,1.342423,'out of focus',366,2.564666,1
8,0.954243,179,2.255273,35,1.556303,'out of focus',368,2.567026,1
4,0.69897,158,2.201397,40,1.612784,'out of focus',373,2.572872,1
3,0.60206,143,2.158362,82,1.919078,'out of focus',411,2.614897,1
31,1.50515,122,2.089905,0,0,'out of focus',335,2.526339,0
34,1.544068,122,2.089905,0,0,'out of focus',335,2.526339,0
49,1.69897,49,1.69897,0,0,'out of focus',259,2.414973,1
61,1.792392,0,0,0,0,'out of focus',200,2.303196,1
5,0.778151,90,1.959041,90,1.959041,'out of focus',230,2.363612,1
3,0.60206,93,1.973128,93,1.973128,'out of focus',203,2.30963,1
12,1.113943,98,1.995635,60,1.78533,'out of focus',183,2.264818,1
12,1.113943,57,1.763428,57,1.763428,'out of focus',269,2.431364,0
21,1.342423,57,1.763428,45,1.662758,'out of focus',269,2.431364,0
18,1.278754,8,0.954243,8,0.954243,'out of focus',221,2.346353,1
6,0.845098,36,1.568202,28,1.462398,'out of focus',362,2.559907,1
9,1,43,1.643453,35,1.556303,'out of focus',411,2.614897,1
4,0.69897,82,1.919078,46,1.672098,'out of focus',448,2.652246,0
13,1.146128,38,1.591065,38,1.591065,'out of focus',87,1.944483,1
22,1.361728,38,1.591065,38,1.591065,'out of focus',77,1.892095,1
23,1.380211,38,1.591065,38,1.591065,'out of focus',77,1.892095,1
10,1.041393,76,1.886491,76,1.886491,'out of focus',124,2.09691,1
4,0.69897,100,2.004321,100,2.004321,'out of focus',148,2.173186,1
13,1.146128,100,2.004321,89,1.954243,'out of focus',148,2.173186,1
2,0.477121,126,2.103804,84,1.929419,'out of focus',174,2.243038,1
6,0.845098,127,2.10721,37,1.579784,'out of focus',185,2.269513,1
6,0.845098,144,2.161368,44,1.653213,'out of focus',299,2.477121,1
22,1.361728,122,2.089905,89,1.954243,'out of focus',599,2.778151,1
50,1.70757,36,1.568202,0,0,'out of focus',686,2.836957,0
97,1.991226,0,0,0,0,'out of focus',184,2.267172,1
98,1.995635,0,0,0,0,'out of focus',176,2.247973,1
3,0.60206,79,1.90309,79,1.90309,'out of focus',97,1.991226,0
1,0.30103,130,2.117271,128,2.11059,'out of focus',331,2.521138,0
6,0.845098,131,2.120574,104,2.021189,'out of focus',1071,3.030195,0
9,1,174,2.243038,141,2.152288,'out of focus',1078,3.033021,0
5,0.778151,285,2.456366,143,2.158362,'out of focus',1032,3.0141,1
12,1.113943,192,2.285557,138,2.143015,'out of focus',904,2.956649,0
4,0.69897,270,2.432969,121,2.08636,'out of focus',912,2.960471,0
7,0.90309,297,2.474216,130,2.117271,'out of focus',924,2.966142,0
6,0.845098,331,2.521138,170,2.232996,'out of focus',904,2.956649,0
4,0.69897,270,2.432969,160,2.206826,'out of focus',1056,3.024075,0
14,1.176091,243,2.38739,94,1.977724,'out of focus',1153,3.062206,0
32,1.518514,177,2.25042,0,0,'out of focus',1144,3.058805,0
2,0.477121,108,2.037427,94,1.977724,'out of focus',1275,3.105851,0
1,0.30103,185,2.269513,67,1.832509,'out of focus',1456,3.16346,0
11,1.079181,117,2.071882,20,1.322219,'out of focus',1670,3.222976,0
12,1.113943,160,2.206826,118,2.075547,'out of focus',1128,3.052694,0
19,1.30103,195,2.292256,142,2.155336,'out of focus',961,2.983175,0
14,1.176091,190,2.281033,100,2.004321,'out of focus',244,2.389166,0
6,0.845098,39,1.60206,39,1.60206,'out of focus',65,1.819544,1
14,1.176091,39,1.60206,39,1.60206,'out of focus',65,1.819544,1
16,1.230449,39,1.60206,39,1.60206,'out of focus',65,1.819544,1
4,0.69897,58,1.770852,54,1.740363,'out of focus',84,1.929419,1
35,1.556303,79,1.90309,3,0.60206,'out of focus',285,2.456366,0
37,1.579784,77,1.892095,1,0.30103,'out of focus',285,2.456366,0
4,0.69897,9,1,9,1,'out of focus',136,2.136721,1
11,1.079181,51,1.716003,51,1.716003,'out of focus',187,2.274158,1
13,1.146128,192,2.285557,92,1.968483,'out of focus',294,2.469822,1
21,1.342423,164,2.217484,39,1.60206,'out of focus',294,2.469822,1
4,0.69897,222,2.348305,96,1.986772,'out of focus',404,2.607455,1
1,0.30103,27,1.447158,27,1.447158,'out of focus',574,2.759668,1
5,0.778151,27,1.447158,27,1.447158,'out of focus',573,2.758912,1
6,0.845098,27,1.447158,27,1.447158,'out of focus',573,2.758912,1
10,1.041393,27,1.447158,27,1.447158,'out of focus',574,2.759668,1
5,0.778151,80,1.908485,80,1.908485,'out of focus',626,2.797268,1
2,0.477121,93,1.973128,93,1.973128,'out of focus',638,2.805501,1
4,0.69897,105,2.025306,95,1.982271,'out of focus',650,2.813581,1
3,0.60206,113,2.056905,86,1.939519,'out of focus',658,2.818885,1
6,0.845098,130,2.117271,103,2.017033,'out of focus',674,2.829304,1
15,1.20412,154,2.190332,61,1.792392,'out of focus',429,2.633468,1
17,1.255273,149,2.176091,55,1.748188,'out of focus',429,2.633468,1
22,1.361728,127,2.10721,41,1.623249,'out of focus',430,2.634477,1
46,1.672098,86,1.939519,0,0,'out of focus',354,2.550228,1
59,1.778151,9,1,0,0,'out of focus',318,2.503791,1
11,1.079181,72,1.863323,72,1.863323,'out of focus',298,2.475671,1
41,1.623249,90,1.959041,0,0,'out of focus',166,2.222716,0
5021,3.700877,0,0,0,0,'out of focus',16,1.230449,0
5026,3.701309,0,0,0,0,'out of focus',16,1.230449,0
5032,3.701827,0,0,0,0,'out of focus',15,1.20412,0
49,1.69897,82,1.919078,6,0.845098,'out of focus',2536,3.40432,1
50,1.70757,76,1.886491,8,0.954243,'out of focus',2538,3.404663,1
6,0.845098,25,1.414973,25,1.414973,'out of focus',2589,3.4133,1
21,1.342423,25,1.414973,25,1.414973,'out of focus',2542,3.405346,1
21,1.342423,63,1.80618,19,1.30103,'out of focus',2234,3.349278,0
22,1.361728,63,1.80618,19,1.30103,'out of focus',2211,3.344785,0
5071,3.705179,0,0,0,0,'out of focus',128,2.11059,0
5075,3.705522,0,0,0,0,'out of focus',29,1.477121,0
1074,3.031408,0,0,0,0,'out of focus',5,0.778151,0
1095,3.039811,0,0,0,0,'out of focus',5,0.778151,0
1122,3.05038,0,0,0,0,'out of focus',10,1.041393,0
14,1.176091,36,1.568202,36,1.568202,'out of focus',279,2.447158,1
3,0.60206,95,1.982271,95,1.982271,'out of focus',338,2.5302,1
3,0.60206,130,2.117271,112,2.053078,'out of focus',444,2.64836,1
7,0.90309,138,2.143015,120,2.082785,'out of focus',511,2.70927,1
8,0.954243,158,2.201397,79,1.90309,'out of focus',764,2.883661,0
24,1.39794,140,2.149219,27,1.447158,'out of focus',921,2.964731,0
32,1.518514,131,2.120574,0,0,'out of focus',921,2.964731,0
38,1.591065,79,1.90309,0,0,'out of focus',921,2.964731,1
56,1.755875,20,1.322219,0,0,'out of focus',921,2.964731,1
72,1.863323,0,0,0,0,'out of focus',798,2.902547,1
27,1.447158,230,2.363612,19,1.30103,'out of focus',614,2.788875,0
7,0.90309,35,1.556303,35,1.556303,'out of focus',1939,3.287802,1
9,1,35,1.556303,35,1.556303,'out of focus',1968,3.294246,1
4,0.69897,74,1.875061,74,1.875061,'out of focus',2287,3.359456,0
1217,3.085647,0,0,0,0,'out of focus',5,0.778151,1
1225,3.08849,0,0,0,0,'out of focus',5,0.778151,1
3,0.60206,87,1.944483,87,1.944483,'out of focus',94,1.977724,0
398,2.600973,0,0,0,0,'out of focus',7,0.90309,0
2,0.477121,74,1.875061,74,1.875061,'in focus',272,2.436163,0
22,1.361728,32,1.518514,7,0.90309,'out of focus',1923,3.284205,1
33,1.531479,23,1.380211,7,0.90309,'out of focus',2013,3.304059,1
38,1.591065,43,1.643453,27,1.447158,'out of focus',2033,3.308351,1
46,1.672098,91,1.963788,75,1.880814,'out of focus',1878,3.273927,1
1,0.30103,103,2.017033,87,1.944483,'out of focus',1932,3.286232,1
3,0.60206,96,1.986772,42,1.633468,'out of focus',1102,3.042576,1
18,1.278754,124,2.09691,76,1.886491,'out of focus',1662,3.220892,1
8,0.954243,189,2.278754,99,2,'out of focus',1765,3.246991,1
36,1.568202,175,2.245513,22,1.361728,'out of focus',2077,3.317646,0
237,2.376577,121,2.08636,0,0,'out of focus',1705,3.231979,1
240,2.382017,97,1.991226,0,0,'out of focus',1799,3.255273,1
36,1.568202,85,1.934498,0,0,'out of focus',3672,3.565021,1
11181,4.048519,0,0,0,0,'in focus',23,1.380211,0
13669,4.135769,0,0,0,0,'out of focus',5,0.778151,0
154,2.190332,0,0,0,0,'out of focus',6,0.845098,1
15,1.20412,165,2.220108,120,2.082785,'out of focus',545,2.737193,1
3,0.60206,152,2.184691,72,1.863323,'out of focus',949,2.977724,0
16,1.230449,77,1.892095,77,1.892095,'out of focus',963,2.984077,0
111307,5.046526,0,0,0,0,'in focus',318,2.503791,1
111312,5.046546,0,0,0,0,'out of focus',382,2.583199,1
4,0.69897,83,1.924279,83,1.924279,'out of focus',510,2.708421,1
15,1.20412,150,2.178977,137,2.139879,'out of focus',584,2.767156,1
28,1.462398,193,2.287802,128,2.11059,'out of focus',675,2.829947,1
31,1.50515,219,2.342423,145,2.164353,'out of focus',704,2.848189,1
10,1.041393,243,2.38739,110,2.045323,'out of focus',786,2.895975,1
0,0,251,2.401401,97,1.991226,'out of focus',849,2.929419,1
3,0.60206,245,2.390935,90,1.959041,'out of focus',867,2.93852,1
3,0.60206,228,2.359835,90,1.959041,'out of focus',854,2.931966,1
11,1.079181,202,2.307496,92,1.968483,'out of focus',943,2.974972,1
15,1.20412,159,2.20412,89,1.954243,'out of focus',1279,3.10721,1
8,0.954243,164,2.217484,93,1.973128,'out of focus',1238,3.093071,1
5,0.778151,286,2.457882,165,2.220108,'out of focus',1467,3.166726,1
6,0.845098,309,2.491362,117,2.071882,'out of focus',1501,3.17667,1
2,0.477121,309,2.491362,102,2.012837,'out of focus',1523,3.182985,1
6,0.845098,295,2.471292,84,1.929419,'out of focus',1615,3.208441,1
9,1,281,2.450249,74,1.875061,'out of focus',1531,3.185259,1
3,0.60206,203,2.30963,72,1.863323,'out of focus',1327,3.123198,1
10,1.041393,148,2.173186,70,1.851258,'out of focus',1076,3.032216,1
5,0.778151,162,2.212188,89,1.954243,'out of focus',907,2.958086,1
14,1.176091,170,2.232996,80,1.908485,'out of focus',1220,3.086716,1
17,1.255273,170,2.232996,80,1.908485,'out of focus',1288,3.110253,1
24,1.39794,162,2.212188,36,1.568202,'out of focus',1357,3.1329,1
30,1.491362,148,2.173186,20,1.322219,'out of focus',1273,3.105169,1
33,1.531479,143,2.158362,35,1.556303,'out of focus',1265,3.102434,1
3,0.60206,181,2.260071,130,2.117271,'out of focus',1183,3.073352,1
11,1.079181,158,2.201397,134,2.130334,'out of focus',1210,3.083144,1
11,1.079181,180,2.257679,84,1.929419,'out of focus',1335,3.125806,1
8,0.954243,227,2.357935,95,1.982271,'out of focus',1383,3.141136,1
3,0.60206,242,2.385606,122,2.089905,'out of focus',1369,3.136721,1
10,1.041393,172,2.238046,93,1.973128,'out of focus',1372,3.137671,1
13,1.146128,179,2.255273,94,1.977724,'out of focus',1382,3.140822,1
1,0.30103,202,2.307496,104,2.021189,'out of focus',1381,3.140508,1
2,0.477121,200,2.303196,101,2.0086,'out of focus',1377,3.139249,1
3,0.60206,206,2.31597,103,2.017033,'out of focus',1380,3.140194,1
4,0.69897,230,2.363612,114,2.060698,'out of focus',984,2.993436,1
9,1,246,2.392697,156,2.1959,'out of focus',905,2.957128,1
3,0.60206,167,2.225309,60,1.78533,'out of focus',1025,3.011147,1
0,0,168,2.227887,63,1.80618,'out of focus',1028,3.012415,1
3,0.60206,149,2.176091,69,1.845098,'out of focus',1025,3.011147,1
6,0.845098,148,2.173186,113,2.056905,'out of focus',1081,3.034227,1
14,1.176091,154,2.190332,104,2.021189,'out of focus',1094,3.039414,1
18,1.278754,186,2.271842,126,2.103804,'out of focus',1135,3.055378,1
3,0.60206,179,2.255273,44,1.653213,'out of focus',1400,3.146438,1
8,0.954243,152,2.184691,27,1.447158,'out of focus',1397,3.145507,1
3,0.60206,135,2.133539,33,1.531479,'out of focus',1317,3.119915,1
7,0.90309,153,2.187521,63,1.80618,'out of focus',1296,3.11294,1
0,0,154,2.190332,73,1.869232,'out of focus',1208,3.082426,1
8,0.954243,107,2.033424,74,1.875061,'out of focus',1437,3.157759,1
1,0.30103,110,2.045323,66,1.826075,'out of focus',1454,3.162863,1
1,0.30103,126,2.103804,59,1.778151,'out of focus',1346,3.129368,0
5,0.778151,90,1.959041,42,1.633468,'out of focus',1802,3.255996,1
7,0.90309,107,2.033424,60,1.78533,'out of focus',1812,3.258398,1
8,0.954243,115,2.064458,71,1.857333,'out of focus',1805,3.256718,1
2679,3.428135,0,0,0,0,'in focus',27,1.447158,0
2683,3.428783,0,0,0,0,'out of focus',28,1.462398,0
2690,3.429914,0,0,0,0,'out of focus',29,1.477121,0
2716,3.43409,0,0,0,0,'out of focus',30,1.491362,0
172302,5.236293,9,1,9,1,'in focus',2124,3.327359,1
16,1.230449,100,2.004321,65,1.819544,'out of focus',3183,3.502973,1
14,1.176091,118,2.075547,53,1.732394,'out of focus',3029,3.481443,0
25,1.414973,80,1.908485,51,1.716003,'out of focus',3006,3.478133,0
28,1.462398,58,1.770852,32,1.518514,'out of focus',3073,3.487704,0
18,1.278754,48,1.690196,23,1.380211,'out of focus',3009,3.478567,1
20,1.322219,33,1.531479,23,1.380211,'out of focus',2945,3.469233,1
21,1.342423,30,1.491362,23,1.380211,'out of focus',2909,3.463893,1
1,0.30103,110,2.045323,87,1.944483,'out of focus',2912,3.46434,1
3,0.60206,108,2.037427,103,2.017033,'out of focus',2935,3.467756,1
0,0,136,2.136721,125,2.100371,'out of focus',2716,3.43409,1
1,0.30103,139,2.146128,119,2.079181,'out of focus',2691,3.430075,1
3,0.60206,185,2.269513,93,1.973128,'out of focus',2549,3.40654,1
6,0.845098,214,2.332438,96,1.986772,'out of focus',2587,3.412964,1
8,0.954243,214,2.332438,83,1.924279,'out of focus',2575,3.410946,1
3,0.60206,200,2.303196,93,1.973128,'out of focus',2520,3.401573,1
0,0,210,2.324282,106,2.029384,'out of focus',2465,3.391993,1
4,0.69897,230,2.363612,127,2.10721,'out of focus',2430,3.385785,1
1,0.30103,234,2.371068,135,2.133539,'out of focus',2373,3.375481,1
6,0.845098,104,2.021189,57,1.763428,'out of focus',1522,3.1827,1
3,0.60206,101,2.0086,65,1.819544,'out of focus',1631,3.21272,1
1,0.30103,98,1.995635,56,1.755875,'out of focus',1629,3.212188,1
3,0.60206,141,2.152288,96,1.986772,'out of focus',1615,3.208441,0
0,0,146,2.167317,89,1.954243,'out of focus',1651,3.21801,1
3,0.60206,152,2.184691,95,1.982271,'out of focus',1648,3.217221,1
8,0.954243,271,2.434569,110,2.045323,'out of focus',1849,3.267172,0
1,0.30103,167,2.225309,30,1.491362,'out of focus',1702,3.231215,1
6,0.845098,108,2.037427,76,1.886491,'out of focus',1872,3.272538,1
16,1.230449,111,2.049218,81,1.913814,'out of focus',1985,3.297979,1
2,0.477121,125,2.100371,84,1.929419,'out of focus',1899,3.278754,0
2147,3.332034,0,0,0,0,'in focus',27,1.447158,0
2,0.477121,80,1.908485,80,1.908485,'out of focus',380,2.580925,1
4,0.69897,80,1.908485,80,1.908485,'out of focus',379,2.579784,1
2,0.477121,115,2.064458,115,2.064458,'out of focus',413,2.617,1
5,0.778151,140,2.149219,140,2.149219,'out of focus',437,2.641474,1
4,0.69897,187,2.274158,142,2.155336,'out of focus',482,2.683947,0
182,2.262451,27,1.447158,21,1.342423,'out of focus',1829,3.262451,0
6,0.845098,206,2.31597,74,1.875061,'out of focus',1784,3.251638,0
5,0.778151,83,1.924279,83,1.924279,'out of focus',2026,3.306854,1
5,0.778151,139,2.146128,134,2.130334,'out of focus',2002,3.301681,0
13,1.146128,139,2.146128,87,1.944483,'out of focus',1990,3.299071,0
3715,3.570076,0,0,0,0,'in focus',1206,3.081707,0
3730,3.571825,0,0,0,0,'out of focus',1204,3.080987,0
8,0.954243,102,2.012837,99,2,'out of focus',729,2.863323,1
2,0.477121,116,2.068186,108,2.037427,'out of focus',743,2.871573,1
5,0.778151,137,2.139879,129,2.113943,'out of focus',764,2.883661,1
12,1.113943,291,2.465383,162,2.212188,'out of focus',930,2.96895,1
13,1.146128,300,2.478567,171,2.235528,'out of focus',939,2.973128,1
8,0.954243,258,2.4133,132,2.123852,'out of focus',1297,3.113275,1
7,0.90309,275,2.440909,104,2.021189,'out of focus',1408,3.148911,1
26,1.431364,256,2.409933,65,1.819544,'out of focus',1449,3.161368,1
45,1.662758,155,2.193125,25,1.414973,'out of focus',1957,3.291813,1
7,0.90309,121,2.08636,101,2.0086,'out of focus',1827,3.261976,1
3,0.60206,164,2.217484,139,2.146128,'out of focus',1649,3.217484,1
